Archive and compressed	    .?Q? 	 files compressed by the SQ program
Graphics	    PC2 	 file format use for icons in Mac OS X. Contains bitmap images at multiple resolutions and bitdepths with alpha channel.
Graphics	    PC3 	 a file format used for icons in Microsoft Windows. Contains small bitmap images at multiple resolutions and sizes.
Graphics	    PCF 	 ILBM
Graphics	    PCX 	 a single-frame MNG using JPEG compression and possibly an alpha channel.
Graphics	    PDN 	 Deluxe Paint image file
Graphics	    PGM 	 ScanSoft PaperPort document
Graphics	    PI1 	 ImageMagick's native file format
Graphics	    PI2 	 Multiple Network Graphics, the animated version of PNG
Graphics	    PI3 	 a file format used by old versions of Microsoft Paint. Replaced with BMP in Microsoft Windows 3.0
Graphics	    PICT, PCT 	 A U.S. Government standard commonly used in Intelligence systems
Graphics	    PNG 	 a specification designed by Nokia for black and white images for mobile phones
Graphics	    PNM 	 Portable bitmap
Graphics	    PNS 	 Low resolution, compressed Degas picture file
Graphics	    PPM 	 Medium resolution, compressed Degas picture file
Graphics	    PSB 	 High resolution, compressed Degas picture file
Graphics	    PSD, PDD 	 Pixel Coordination Format
Graphics	    PSP 	 a lossless format used by ZSoft's PC Paint, popular at one time on DOS systems.
Graphics	    PX 	
Graphics	    PXM - Pixelmator image file	
Graphics	    PXR 	
Graphics	    QFX 	 Paint.NET image file
Graphics	    RAW 	 Portable graymap
Graphics	    RLE 	 Low resolution, uncompressed Degas picture file
Graphics	    SCT 	 Medium resolution, uncompressed Degas picture file. Also Portrait Innovations encrypted image format.
Graphics	    SGI, RGB, INT, BW 	 High resolution, uncompressed Degas picture file
Graphics	    TGA (.tga, .targa, .icb, .vda, .vst, .pix) 	 Apple Macintosh PICT image
Graphics	    TIFF (.tif or .tiff) 	 Portable Network Graphic (lossless, recommended for display and edition of graphic images)
Graphics	    TIFF/EP (.tif or .tiff) 	 Portable anymap graphic bitmap image
Graphics	    VTF 	 PNG Stereo
Graphics	    XBM 	 Portable Pixmap (Pixel Map) image
Graphics	    XCF 	 Adobe Photoshop Big image file (for large files)
Graphics	    3DV 	 General term for minimally processed image data (acquired by a digital camera)
Graphics	    AMF 	 a run-length encoded image
Graphics	    AWG 	 Scitex Continuous Tone image file
Graphics	    AI 	 Silicon Graphics Image
Graphics	    CGM 	 Truevision TGA (Targa) image
Graphics	    CDR 	 Tagged Image File Format (usually lossless, but many variants exist, including lossy ones)
Graphics	    CMX 	 ISO 12234-2; tends to be used as a basis for other formats rather than in its own right.
Graphics	    DXF 	 Valve Texture Format
Graphics	    E2D 	 X Window System Bitmap
Graphics	    EGT 	 GIMP image (from Gimp's origin at the eXperimental Computing Facility of the University of California)
Graphics	    EPS 	 X Window System Pixmap
Graphics	    FS - FlexiPro file	
Graphics	    GBR 	
Graphics	    ODG 	
Graphics	        MOVIE.BYU	
Graphics	        RenderMan	
Graphics	    SVG 	 3-D wireframe graphics by Oscar Garcia
Graphics	    Scene description languages (3D vector image formats)	 Additive Manufacturing File Format
Graphics	        STL 	 Ability Draw
Graphics	        VRML Uses .wrl extension 	 Adobe Illustrator Document
Graphics	        X3D	 Computer Graphics Metafile an ISO Standard
Graphics	    SXD 	 CorelDRAW Document
Graphics	    V2D 	 CorelDRAW vector image
Graphics	    VND - Vision numeric Drawing file used in TypeEdit, Gravostyle.	 ASCII Drawing Interchange file Format, used in AutoCAD and other CAD-programs
Graphics	    WMF 	 2-dimensional vector graphics used by the editor which is included in JFire
Graphics	    EMF 	 EGT Universal Document, EGT Vector Draw images are used to draw vector to a website
Graphics	    ART 	 Encapsulated Postscript
Graphics	    XAR 	
Graphics	    3DMF 	
Graphics	    3DM 	 Stereo Lithographic data format (see STL (file format)) used by various CAD systems and stereo lithographic printing machines. See above.
Graphics	    3DS 	 Virtual Reality Modeling Language, for the creation of 3D viewable web images.
Graphics	    ABC 	
Graphics	    AC 	 OpenOffice.org XML (obsolete) Drawing
Graphics	    AMF 	 voucher design used by the voucher management included in JFire
Graphics	    AN8 	
Graphics	    AOI 	 Windows Meta File
Graphics	    B3D 	 Enhanced (Windows) MetaFile, an extension to WMF
Graphics	    BLEND 	 Xara 
Graphics	    BLOCK 	 Xara 
Graphics	    C4D 	
Graphics	    Cal3D 	
Graphics	    CCP4 	
Graphics	    CFL 	
Graphics	    COB 	
Graphics	    CORE3D 	 QuickDraw 3D Metafile (.3dmf)
Graphics	    CTM 	 OpenNURBS Initiative 3D Model (used by Rhinoceros 3D) (.3dm)
Graphics	    DAE 	 Legacy 3D Studio Model (.3ds)
Graphics	    DFF 	 Alembic (Computer Graphics)
Graphics	    DPM 	 AC3D Model (.ac)
Graphics	    DTS 	 Additive Manufacturing File Format
Graphics	    EGG 	 Anim8or Model (.an8)
Graphics	    FACT 	 Art of Illusion Model (.aoi)
Graphics	    FBX 	 Blitz3D Model (.b3d)
Graphics	    G 	 Blender (.blend)
Graphics	    GLM 	 Blender encrypted blend files (.block)
Graphics	    JAS 	 Cinema 4D (.c4d)
Graphics	    LWO 	 Cal3D (.cal3d)
Graphics	    LWS 	 X-ray crystallography voxels (electron density)
Graphics	    LXO 	 Compressed File Library (.cfl)
Graphics	    MA 	 Caligari Object (.cob)
Graphics	    MAX 	 Coreona 3D Coreona 3D Virtual File(.core3d)
Graphics	    MB 	 OpenCTM (.ctm)
Graphics	    MD2 	 COLLADA (.dae)
Graphics	    MD3 	 RenderWare binary stream, commonly used by Grand Theft Auto III-era games as well as other RenderWare titles
Graphics	    MDX 	 deepMesh (.dpm)
Graphics	    MESH 	 Torque Game Engine (.dts)
Graphics	    MESH 	 Panda3D Engine
Graphics	    MM3D 	 Electric Image (.fac)
Graphics	    MPO 	 Autodesk FBX (.fbx)
Graphics	    MRC 	 BRL-CAD geometry (.g)
Graphics	    NIF 	 Ghoul Mesh (.glm)
Graphics	    OBJ 	 Cheetah 3D file (.jas)
Graphics	    OFF 	 Lightwave Object (.lwo)
Graphics	    OGEX 	 Lightwave Scene (.lws)
Graphics	    PLY 	 Luxology Modo (software) file (.lxo)
Graphics	    PRC 	 Autodesk Maya ASCII File (.ma)
Graphics	    POV 	 Autodesk 3D Studio Max file (.max)
Graphics	    RWX 	 Autodesk Maya Binary File (.mb)
Graphics	    SIA 	 Quake 2 model format (.md2)
Graphics	    SIB 	 Quake 3 model format (.md3)
Graphics	    SKP 	 Blizzard Entertainment's own model format (.mdx)
Graphics	    SLDASM 	 New York University(.m)
Graphics	    SLDPRT 	 Meshwork Model (.mesh)
Graphics	    SMD 	 Misfit Model 3d (.mm3d)
Graphics	    U3D 	 Multi-Picture Object 
Graphics	    VIM - Revizto visual information model format (.vimproj)	 voxels in cryo-electron microscopy
Graphics	    VRML97 - VRML Virtual reality modeling language (.wrl)	 Gamebryo NetImmerse File (.nif)
Graphics	    VUE 	 Wavefront .obj file (.obj)
Graphics	    VWX - Vectorworks (.vwx)	 OFF Object file format (.off)
Graphics	    WINGS 	 Open Game Engine Exchange (OpenGEX) format (.ogex)
Graphics	    W3D 	 Polygon File Format / Stanford Triangle Format (.ply)
Graphics	    X 	 Adobe PRC (embedded in PDF files)
Graphics	    X3D 	 POV-Ray document (.pov)
Graphics	    Z3D 	 RenderWare Object (.rwx)
		 Nevercenter Silo Object (.sia)
Mathematical	    Harwell-Boeing file format 	 SolidWorks Assembly Document (.sldasm)
Mathematical	    MML 	 SolidWorks Part Document (.sldprt)
Mathematical	    ODF 	 Valve Studiomdl Data format. (.smd)
Mathematical	    SXM 	 Universal 3D file format (.u3d)
		
Object code, executable files, shared and dynamically linked libraries	Object code, executable files, shared and dynamically linked libraries	
Object code, executable files, shared and dynamically linked libraries		 Vue scene file (.vue)
Object code, executable files, shared and dynamically linked libraries	    .8BF files 	
Object code, executable files, shared and dynamically linked libraries	    .a 	 Wings3D (.wings)
Object code, executable files, shared and dynamically linked libraries	    a.out 	 Wes twood 3D Model (.w3d)
Object code, executable files, shared and dynamically linked libraries	    APK - Android Package	 DirectX 3D Model (.x)
Object code, executable files, shared and dynamically linked libraries	    APP 	 Extensible 3D (.x3d)
Object code, executable files, shared and dynamically linked libraries	    BAC 	 Zmodeler (.z3d)
Object code, executable files, shared and dynamically linked libraries	    BPL 	
Object code, executable files, shared and dynamically linked libraries	    Bundle 	
Object code, executable files, shared and dynamically linked libraries	    .Class 	
Object code, executable files, shared and dynamically linked libraries	    COFF (no suffix for executable image, .o for object files) 	 a format designed to store sparse matrices
Object code, executable files, shared and dynamically linked libraries	    COM files 	 MathML 
Object code, executable files, shared and dynamically linked libraries	    DCU 	 OpenDocument Math Formula
Object code, executable files, shared and dynamically linked libraries	    DOL 	 OpenOffice.org XML (obsolete) Math Formula
Object code, executable files, shared and dynamically linked libraries	    .EAR 	
Object code, executable files, shared and dynamically linked libraries	    ELF 	
Object code, executable files, shared and dynamically linked libraries	    expander (see bundle)	
Object code, executable files, shared and dynamically linked libraries	    DOS executable (.exe 	 plugins for some photo editing programs including Adobe Photoshop, Paint Shop Pro, GIMP and Helicon Filter.
Object code, executable files, shared and dynamically linked libraries	    .IPA 	 static library
Object code, executable files, shared and dynamically linked libraries	    .JAR 	 (no suffix for executable image, .o for object files, .so for shared object files) classic UNIX object format, now often superseded by ELF
Object code, executable files, shared and dynamically linked libraries	    .XPI 	
Object code, executable files, shared and dynamically linked libraries	    Mach-O 	 apple application program executable file. Another form of zip file.
Object code, executable files, shared and dynamically linked libraries	    NetWare Loadable Module (.NLM) 	 an executable image for the RSTS/E system, created using the BASIC-PLUS COMPILE command[4]
Object code, executable files, shared and dynamically linked libraries	    New Executable (.EXE 	 a Win32 PE file created with Borland Delphi or C++Builder containing a package.
Object code, executable files, shared and dynamically linked libraries	    .o 	 a Macintosh plugin created with Xcode or make which holds executable code, data files, and folders for that code.
Object code, executable files, shared and dynamically linked libraries	    Portable Executable (.EXE, .DLL 	 used in Java
Object code, executable files, shared and dynamically linked libraries	    Preferred Executable Format 	 UNIX Common Object File Format, now often superseded by ELF
Object code, executable files, shared and dynamically linked libraries	    .s1es 	 commands used in DOS
Object code, executable files, shared and dynamically linked libraries	    .so 	 Delphi compiled unit
Object code, executable files, shared and dynamically linked libraries	    Value Added Process (.VAP) 	 the file format used by the Gamecube and Wii, short for Dolphin the codename of the Gamecube.
Object code, executable files, shared and dynamically linked libraries	    .WAR 	 archives of Java enterprise applications
Object code, executable files, shared and dynamically linked libraries	    XBE 	 (no suffix for executable image, .o for object files, .so for shared object files) used in many modern Unix and Unix-like systems, including Solaris, other System V Release 4 derivatives, Linux, and BSD)
Object code, executable files, shared and dynamically linked libraries	    XCOFF 	
Object code, executable files, shared and dynamically linked libraries	    XEX 	 used in DOS)
Object code, executable files, shared and dynamically linked libraries		 apple IOS application executable file. Another form of zip file.
Object code, executable files, shared and dynamically linked libraries	Object extensions	 archives of Java class files
Object code, executable files, shared and dynamically linked libraries		 PKZIP archive that can be run by Mozilla web browsers to install software)
Object code, executable files, shared and dynamically linked libraries	        .VBX 	 (no suffix for executable image, .o for object files, .dylib and .bundle for shared object files) Mach based systems, notably native format of Mac OS X)
Object code, executable files, shared and dynamically linked libraries	        .OCX 	 the native 32-bit binaries compiled for Novell's NetWare Operating System (versions 3 and newer)
Object code, executable files, shared and dynamically linked libraries	    .TLB 	 un-linked object files directly from the compiler.
		 used in Microsoft Windows and some other systems)
Page description language	Page description language	 (Mac OS versions 9 and earlier; compatible with Mac OS X via the Classic emulator)
Page description language	    DVI	 shared library, typically ELF
Page description language	    EGT 	 the native 16-bit binaries compiled for Novell's NetWare Operating System (version 2, NetWare 286, Advanced NetWare, etc.)
Page description language	    PLD	 archives of Java Web applications
Page description language	    PCL	 Xbox executable
Page description language	    PDF 	 (no suffix for executable image, .o for object files, .a for shared object files) extended COFF, used in AIX
Page description language	    PostScript (.ps, .ps.gz)	 Xbox 360 executable
Page description language	    SNP 	
Page description language	    XPS	
Page description language	    XSL-FO (Formatting Objects)	
Page description language	    Configurations, Metadata	 Visual Basic extensions
Page description language	        CSS 	 Object Control extensions
Page description language	        XSLT, XSL 	
Page description language	        TPL 	 Windows Type Library
Personal information manager	Main article: Personal information manager	
Personal information manager		
Personal information manager	    MSG 	 Universal Document can be used to store CSS type styles (*.egt)
Personal information manager	    ORG 	
Personal information manager	    PST 	
Personal information manager	    SC2 	 Portable Document Format
Presentation	    GSLIDES 	
Presentation	    KEY, KEYNOTE 	
Presentation	    NB 	 Cascading Style Sheets
Presentation	    NBP 	 XML Style Sheet (.xslt, .xsl)
Presentation	    ODP 	 Web template (.tpl)
Presentation	    OTP 	
Presentation	    PEZ 	
Presentation	    POT 	
Presentation	    PPS 	
Presentation	    PPT 	 Microsoft Outlook task manager
Presentation	    PPTX 	 Lotus Organizer PIM package
Presentation	    PRZ 	 Microsoft Outlook email communication
Presentation	    SDD 	 Microsoft Schedule+ calendar
Presentation	    SHF 	
Presentation	    SHOW 	
Presentation	    SHW 	
Presentation	    SLP 	 Google Drive Presentation
Presentation	    SSPSS 	 Apple Keynote Presentation
Presentation	    STI 	 Mathematica Slideshow
Presentation	    SXI 	 Mathematica Player slideshow
Presentation	    THMX - Microsoft PowerPoint theme template	 OpenDocument Presentation
Presentation	    WATCH 	 OpenDocument Presentation template
Project management software	    MPP 	 Office Open XML Presentation
		 Lotus Freelance Graphics
Reference management software	    bib 	 SongShow Plus Slide Show
Reference management software	    enl 	 OpenOffice.org XML (obsolete) Presentation template
Reference management software	    ris 	 OpenOffice.org XML (obsolete) Presentation
Scientific data (data exchange)	    FITS (Flexible Image Transport System) 	
Scientific data (data exchange)	    Silo 	
Scientific data (data exchange)	    SPC 	
Scientific data (data exchange)	    EAS3 	 Microsoft Project
Scientific data (data exchange)	    OST (Open Spatio-Temporal) 	
Scientific data (data exchange)	    CCP4 	
Scientific data (data exchange)	    MRC 	
Scientific data (data exchange)	    HITRAN - spectroscopic data with one optical/infrared transition per line in the ASCII file (.hit)	
Scientific data (data exchange)	    Simple Data Format (SDF) - a platform-independent, precision-preserving binary data I/O format capable of handling large, multi-dimensional arrays.	
		
		 BibTeX
		 EndNote
Multi-domain	    NetCDF 	 Research Information Systems RIS (file format)
Multi-domain	    HDR, [HDF], h4 or h5 	
Multi-domain	    SDXF 	
Multi-domain	    CDF 	
Multi-domain	    CGNS 	 standard data format for astronomy (.fits)
Meteorology	    GRIB 	 extensible, mainly images with related data, or just pure data; meant as an open alternative for microscope images
Meteorology	    BUFR 	 X-ray crystallography voxels (electron density)
Meteorology	    PP 	 voxels in cryo-electron microscopy
Meteorology	    NASA-Ames 	
Chemistry	    CML 	 Network common data format
Chemistry	    Chemical table file (CTab) (.mol, .sd, .sdf)	 Hierarchical Data Format
Chemistry	    Joint Committee on Atomic and Molecular Physical Data (JCAMP) (.dx, .jdx)	 (Structured Data Exchange Format)
Chemistry	    Simplified molecular input line entry specification (SMILES) (.smi)	 Common Data Format
		 CFD General Notation System
		
		
Mathematics	    graph6, sparse6 	
    Molecular biology and bioinformatics:	        AB1 	 Simple text format for observation data. First used in aircraft studies of the atmosphere.
    Molecular biology and bioinformatics:	        ACE 	
    Molecular biology and bioinformatics:	        BAM 	
    Molecular biology and bioinformatics:	        BED 	
    Molecular biology and bioinformatics:	        CAF 	
    Molecular biology and bioinformatics:	        EMBL 	 Chemical Markup Language (CML) (.cml)
    Molecular biology and bioinformatics:	        FASTA 	
    Molecular biology and bioinformatics:	        FASTQ 	
    Molecular biology and bioinformatics:	        GenBank 	
    Molecular biology and bioinformatics:	        GFF 	
    Molecular biology and bioinformatics:	        GTF 	
    Molecular biology and bioinformatics:	        NEXUS 	
    Molecular biology and bioinformatics:	        NWK 	 ASCII encoding of Adjacency matrices (.g6, .s6)
    Molecular biology and bioinformatics:	        PDB 	
    Molecular biology and bioinformatics:	        PHD 	
    Molecular biology and bioinformatics:	        SAM 	
    Molecular biology and bioinformatics:	        SCF 	
    Molecular biology and bioinformatics:	        SBML 	 In DNA sequencing, chromatogram files used by instruments from Applied Biosystems
    Molecular biology and bioinformatics:	        SFF - Standard Flowgram Format	 A sequence assembly format
    Molecular biology and bioinformatics:	        Stockholm 	 Binary compressed SAM format
    Molecular biology and bioinformatics:	        Swiss-Prot 	 The browser extensible display format is used for describing genes and other features of DNA sequences
    Molecular biology and bioinformatics:	        VCF 	 Common Assembly Format for sequence assembly
Biomedical imaging	        .nii 	 The Gene transfer format is used to hold information about gene structure.
Biomedical imaging	            .nii.gz 	 The Nexus file encodes mixed information about genetic sequence data in a block structured format.
Biomedical imaging	            .gii 	 The Newick tree format is a way of representing graph-theoretical trees with edge lengths using parentheses and commas and usefil to hold phylogenetic trees.
Biomedical imaging	        .img,.hdr 	 structures of biomolecules deposited in Protein Data Bank. Also used for exchanging protein/nucleic acid structures.
Biomedical imaging	    AFNI data, meta-data (.BRIK,.HEAD)	 Phred output, from the basecalling software Phred
Biomedical imaging	    Massachusetts General Hospital imaging format, used by the FreeSurfer brain analysis package	 Sequence Alignment/Map format, in which the results of the 1000 Genomes Project will be released.
Biomedical imaging	        .MGH 	 Staden chromatogram files used to store data from DNA sequencing
Biomedical imaging	        .MGZ 	 The Systems Biology Markup Language is used to store biochemical network computational models
Biomedical imaging	    Analyze data, meta-data (.img,.hdr)	
Biomedical imaging	    Signed Differential Mapping (SDM) brain maps and/or distributions (.sdm)	 The Stockholm format for representing multiple sequence alignments
Biomedical imaging	    Medical Imaging NetCDF (MINC) format, previously based on NetCDF; since version 2.0, based on HDF5 (.mnc)	 The flatfile format used to represent database records for protein sequences from the Swiss-Prot database
Biomedical signals (time series)	    ACQ 	
Biomedical signals (time series)	    BCI2000 	
Biomedical signals (time series)	    BDF 	
Biomedical signals (time series)	    BKR 	 single-file (combined data and meta-data) style
Biomedical signals (time series)	    CFWB 	 gzip-compressed, used transparently by some software, notably the FMRIB Software Library (FSL)
Biomedical signals (time series)	    DICOM 	 single-file (combined data and meta-data) style; NIfTI offspring for brain surface data
Biomedical signals (time series)	    ecgML 	 dual-file (separate data and meta-data, respectively) style
Biomedical signals (time series)	    EDF/EDF+ 	
Biomedical signals (time series)	    FEF 	
Biomedical signals (time series)	    GDF v1.x 	 uncompressed
Biomedical signals (time series)	    GDF v2.x 	 zip-compressed
Biomedical signals (time series)	    HL7aECG 	
Biomedical signals (time series)	    MFER 	
Biomedical signals (time series)	    OpenXDF 	
Biomedical signals (time series)	    SCP-ECG 	
Biomedical signals (time series)	    SIGIF 	
Biomedical signals (time series)	    WFDB 	
Biomedical signals (time series)	    XDF 	 AcqKnowledge File Format for Windows/PC from Biopac Systems Inc., Goleta, CA, USA.
Other Biomedical Formats	    Health Level 7 (HL7) - a framework for exchange, integration, sharing, and retrieval of electronic health information	 Chart Data File Format from ADInstruments Pty Ltd, Bella Vista NSW, Australia.
Other Biomedical Formats	    xDT - a family of data exchange formats for medical records	 Waveform An extension of Dicom for storing waveform data
Script	    AHK 	 The General Data Format for biomedical signals 
Script	    APPLESCRIPT- applescript 	 The General Data Format for biomedical signals 
Script	    AS 	 Health Level 7 v3 annotated ECG.
Script	    AU3 	 Medical waveform Format Encoding Rules
Script	    BAT 	 Open Exchange Data Format from Neurotronics, Inc. Gainesville, FL, USA.
Script	    BAS 	 Standard Communication Protocol for Computer assisted electrocardiography EN1064:2007,
Script	    CMD 	 A digital SIGnal Interchange Format with application in neurophysiology.
Script	    Coffee 	 Format of Physiobank
Script	    EGG 	 eXtensible Data Format
Script	    EGT 	
Script	    ERB 	
Script	    HTA 	
Script	    IBI 	
Script	    ICI 	
Script	    IJS 	
Script	    ITCL 	
Script	    JS 	
Script	    JSFL 	 AutoHotkey script file
Script	    LUA 	 See SCPT.
Script	    M 	 Adobe Flash ActionScript File
Script	    MRC 	 AutoIt version 3
Script	    NCF 	 Batch file
Script	    NUT 	 QBasic & QuickBASIC
Script	    PHP 	 Batch file
Script	    PHP? 	 CoffeeScript
Script	    PL 	 Chicken
Script	    PM 	 EGT Asterisk Application Source File, EGT Universal Document
Script	    PS1 	 Embedded Ruby, Ruby on Rails Script File
Script	    PS1XML 	 HTML Application
Script	    PSC1 	 Icarus script
Script	    PSD1 	 ICI
Script	    PSM1 	 J script
Script	    PY 	 Itcl
Script	    PYC 	 JavaScript and JScript
Script	    PYO 	 Adobe JavaScript language
Script	    R 	 Lua
Script	    RB 	 Mathematica package file
Script	    RDP 	 mIRC Script
Script	    SCPT 	 NetWare Command File (scripting for Novell's NetWare OS)
Script	    SCPTD 	 Squirrel
Script	    SDL 	 PHP
Script	    SH 	 PHP (? = version number)
Script	    TCL 	 Perl
Script	    VBS 	 Perl module
Script	    XPL 	 Windows PowerShell shell script
Script	    ebuild 	 Windows PowerShell format and type definitions
Signal data (non-audio)	    ACQ 	 Python
Signal data (non-audio)	    BKR 	 Python pre-compiled (normally libraries)
Signal data (non-audio)	    BDF 	 Python
Signal data (non-audio)	    CFWB 	 R scripts
Signal data (non-audio)	    EDF 	 Ruby
Signal data (non-audio)	    FEF 	 RDP connection
Signal data (non-audio)	    GDF 	 Applescript
Signal data (non-audio)	    GMS 	 See SCPT.
Signal data (non-audio)	    IROCK 	 State Description Language
Signal data (non-audio)	    MFER 	 Shell script
Signal data (non-audio)	    SCP-ECG 	 Tcl
Signal data (non-audio)	    SEG Y 	 Visual Basic Script
Signal data (non-audio)	    SIGIF 	 XProc script/pipeline
Sound and music	    Uncompressed	 AcqKnowledge File Format for Windows/PC from Biopac
Sound and music	        8SVX - Commodore-Amiga 8-bit sound (usually in an IFF container)	 The EEG data format developed at the University of Technology Graz
Sound and music	        16SVX - Commodore-Amiga 16-bit sound (usually in an IFF container)	 BioSemi data format 
Sound and music	        AIFF (.aif, .aifc, .aiff) 	 Chart Data File Format from ADInstruments
Sound and music	        AU	 European data format
Sound and music	        BWF 	 File Exchange Format for Vital signs
Sound and music	        CDDA	 General data formats for biomedical signals
Sound and music	        RAW 	 Gesture And Motion Signal format
Sound and music	        WAV 	 intelliRock Sensor Data File Format
Sound and music	    Compressed	 Medical waveform Format Encoding Rules
Sound and music	        FLAC 	 Standard Communication Protocol for Computer assisted electrocardiography
Sound and music	        LA 	 Reflection seismology data format
Sound and music	        PAC 	 SIGnal Interchange Format
Sound and music	        M4A 	
Sound and music	        APE 	
Sound and music	        OptimFROG (.ofr, .ofs, .off)	
Sound and music	        RKA 	
Sound and music	        SHN 	
Sound and music	        TTA 	
Sound and music	        WV 	
Sound and music	        WMA 	 Audio Interchange File Format
Sound and music	        BRSTM 	
Sound and music	        AST 	 Broadcast Wave Format (BWF), an extension of WAVE
Sound and music		
Sound and music	Lossy audio	 raw samples without any header or sync
Sound and music		 Microsoft Wave
Sound and music	    AMR 	
Sound and music	    MP2 	 (free lossless codec of the Ogg project)
Sound and music	    MP3 	 Lossless Audio (.la)
Sound and music	    SPX 	 LPAC (.pac)
Sound and music	    GSM 	 Apple Lossless (M4A)
Sound and music	    WMA 	 Monkey's Audio (APE)
Sound and music	    AAC (.m4a, .mp4, .m4p, .aac) 	
Sound and music	    MPC 	 RKAU (.rka)
Sound and music	    VQF 	 Shorten (SHN)
Sound and music	    RealAudio (RA, RM)	 free lossless audio codec (True Audio)
Sound and music	    OTS 	 WavPack (.wv)
Sound and music	    SWA 	 Windows Media Audio 9 Lossless (WMA)
Sound and music	    VOX 	 Binary Revolution Stream (.brstm)
Sound and music	    VOC 	 Audio Stream (.ast)
