Archive and compressed	    .?Q? 	 files compressed by the SQ program
Sound and music	    DWD 	
Sound and music	    SMP 	
Sound and music	    AUP 	 MPEG Layer 3
Sound and music	    BAND 	 Speex (Ogg project, specialized for voice, low bitrates)
Sound and music	    CUST 	 GSM Full Rate, originally developed for use in mobile phones
Sound and music	    MID 	 Windows Media Audio (.WMA)
Sound and music	    MUS 	 Advanced Audio Coding (usually in an MPEG-4 container)
Sound and music	    SIB 	 Musepack
Sound and music	    SID 	 Yamaha TwinVQ
Sound and music	    LY 	
Sound and music	    GYM 	 Audio File (similar to MP3, with more data stored in the file and slightly better compression; designed for use with OtsLabs' OtsAV)
Sound and music	    VGM 	 Macromedia Shockwave Audio (Same compression as MP3 with additional header information specific to Macromedia Director
Sound and music	    PSF	 Dialogic ADPCM Low Sample Rate Digitized Voice (VOX)
Sound and music	    NSF 	 Creative Labs Soundblaster Creative Voice 8-bit & 16-bit (VOC)
Sound and music	    MOD 	 DiamondWare Digitized (DWD)
Sound and music	    PTB 	 Turtlebeach SampleVision (SMP)
Sound and music	    S3M 	
Sound and music	    XM 	
Sound and music	    IT 	
Sound and music	    MT2 	 Audacity project file
Sound and music	    MNG 	 GarageBand music
Sound and music	    PSF 	 DeliPlayer custom sound file format
Sound and music	        minipsf, psflib 	 standard MIDI file; most often just notes and controls but occasionally also sample dumps
Sound and music	        2sf, dsf, gsf, psf2, qsf, ssf, usf 	 Finale Notation file, see also Finale (software)
Sound and music	    RMJ 	 Sibelius Notation file, see also Sibelius (computer program)
Sound and music	    SPC 	 Sound Interface Device - Commodore 64 instructions to play SID music and sound effects
Sound and music	    NIFF - Notation Interchange File Format	 LilyPond Notation file, see also GNU LilyPond
Sound and music	    MusicXML (.mxl, .xml)	 Sega Genesis YM2612 log
Sound and music	    TXM 	" stands for ""Video Game Music"", log for several different chips"
Sound and music	    YM 	
Sound and music	    JAM 	 NES Sound Format, bytecode program to play NES music
Sound and music	    ASF 	 Soundtracker and Protracker sample and melody modules
Sound and music	    MP1 	 Power Tab Editor tab
Sound and music	    MSCZ 	 Scream Tracker 3 module, with a few more effects and a dedicated volume column
Sound and music	    MSCZ, 	 Fast Tracker module, adding instrument envelopes
Playlists	    ASX 	 Portable Sound Format, PlayStation variant (originally PlayStation Sound Format).
Playlists	    M3U	 Multipart PSF
Playlists	    PLS	 PSF for other platforms
Playlists	    RAM 	 RealJukebox Media used for RealPlayer.
Playlists	    TXT/No extension 	 Super Nintendo Entertainment System sound file format.
Playlists	    XPL 	
Playlists	    XSPF 	
Playlists	    ZPL 	 Track ax media
Audio editing, music production	    ALS 	 for use with UltraPlayer
Audio editing, music production	    AUP 	 Musescore compressed file
Audio editing, music production	    BAND 	 Musescore uncompressed file
Audio editing, music production	    CEL 	
Audio editing, music production	    CPR 	
Audio editing, music production	    CWP 	
Audio editing, music production	    DRM 	 Advanced Stream Redirector (.asx)
Audio editing, music production	    MMR 	
Audio editing, music production	    NPR 	
Audio editing, music production	    OMFI 	 Real Audio Metafile For RealAudio files only.
Audio editing, music production	    SES 	 Mplayer playlist
Audio editing, music production	    SFL 	 HDi playlist
Audio editing, music production	    SNG 	 the XML Shareable Playlist Format
Audio editing, music production	    STF 	 Zune Playlist format
Audio editing, music production	    SND 	
Audio editing, music production	    SYN 	
Audio editing, music production	    FLP - Image Line Fruity Loops Project File	
Source code for computer programs	    ADA, ADB, 2.ADA 	 Cakewalk Sonar project file
Source code for computer programs	    ADS, 1.ADA 	 Steinberg Cubase drum file
Source code for computer programs	    ASM, S 	 MAGIX Music Maker project file
Source code for computer programs	    BAS 	 Steinberg Nuendo project file
Source code for computer programs	    BB 	 Open Media Framework Interchange OMFI succeeds OMF (Open Media Framework)
Source code for computer programs	    BMX 	 Adobe Audition multitrack session file
Source code for computer programs	    C 	 Sound Forge sound file
Source code for computer programs	    CLJ 	 MIDI sequence file (MidiSoft, Korg, etc.) or n-Track Studio project file
Source code for computer programs	    CLS 	 StudioFactory project file. It contains all necessary patches, samples, tracks and settings to play the file.
Source code for computer programs	    COB, CBL 	 Akai MPC sound file
Source code for computer programs	    CPP, CC, CXX, C, CBP 	 SynFactory project file. It contains all necessary patches, samples, tracks and settings to play the file.
Source code for computer programs	    CS 	
Source code for computer programs	    CSPROJ 	
Source code for computer programs	    D 	
Source code for computer programs	    DBA 	
Source code for computer programs	    DBPro123 	
Source code for computer programs	    E 	
Source code for computer programs	    EFS 	 Ada (body) source
Source code for computer programs	    EGT 	 Ada (specification) source
Source code for computer programs	    EL 	 Assembly language source
Source code for computer programs	    FOR, FTN, F, F77, F90 	 BASIC, FreeBASIC, Visual Basic, BASIC-PLUS source,[4] PICAXE basic
Source code for computer programs	    FRM 	 Blitz3D
Source code for computer programs	    FRX 	 BlitzMax
Source code for computer programs	    FTH 	 C source
Source code for computer programs	    GED 	 Clojure source code
Source code for computer programs	    GM6 	 Visual Basic class
Source code for computer programs	    GMD 	 COBOL source
Source code for computer programs	    GMK 	 C++ source
Source code for computer programs	    GML 	 C# source
Source code for computer programs	    GO 	 C# project (Visual Studio .NET)
Source code for computer programs	    H 	 D source
Source code for computer programs	    HPP, HXX 	 DarkBASIC source
Source code for computer programs	    HS 	 DarkBASIC Professional project
Source code for computer programs	    I 	 Eiffel source
Source code for computer programs	    INC 	 EGT Forever Source File
Source code for computer programs	    JAVA 	 EGT Asterisk Source File, could be J, C#, VB.net, EF 2.0 (EGT Forever)
Source code for computer programs	    L 	 Emacs Lisp source
Source code for computer programs	    LGT - Logtalk source	 Fortran source
Source code for computer programs	    LISP 	 Visual Basic form
Source code for computer programs	    M 	 Visual Basic form stash file (binary form file)
Source code for computer programs	    M 	 Forth source
Source code for computer programs	    M 	 Game Maker Extension Editable file as of version 7.0
Source code for computer programs	    M4 	 Game Maker Editable file as of version 6.x
Source code for computer programs	    ML 	 Game Maker Editable file up to version 5.x
Source code for computer programs	    N 	 Game Maker Editable file as of version 7.0
Source code for computer programs	    NB 	 Game Maker Language script file
Source code for computer programs	    P 	 Go source
Source code for computer programs	    PAS, PP, P 	 C/C++ header file
Source code for computer programs	    PHP, PHP3, PHP4, PHP5, PHPS, Phtml 	 C++ header file
Source code for computer programs	    PIV 	 Haskell source
Source code for computer programs	    PL, PM 	 SWIG interface file
Source code for computer programs	    PRG 	 Turbo Pascal included source
Source code for computer programs	    PRO - IDL	 Java source
Source code for computer programs	    PY 	 lex source
Source code for computer programs	    R - R source	
Source code for computer programs	    RB 	 Common Lisp source
Source code for computer programs	    RESX 	 Objective-C source
Source code for computer programs	    RC, RC2 	 MATLAB
Source code for computer programs	    RKT, RKTL 	 Mathematica
Source code for computer programs	    SCI, SCE 	 m4 source
Source code for computer programs	    SCM 	 Standard ML / OCaml source
Source code for computer programs	    SD7 	 Nemerle source
Source code for computer programs	    SKB, SKC 	 Nuclear Basic source
Source code for computer programs	    SKD 	 Parser source
Source code for computer programs	    SKF, SKG 	 Pascal source (DPR for projects)
Source code for computer programs	    SKI 	 PHP source
Source code for computer programs	    SKK 	 Pivot stickfigure animator
Source code for computer programs	    SKM 	 Perl
Source code for computer programs	    SKO 	 db, clipper, Microsoft FoxPro, harbour and Xbase
Source code for computer programs	    SKP, SKQ 	
Source code for computer programs	    SKS, SKT 	 Python source
Source code for computer programs	    SKZ 	
Source code for computer programs	    SLN 	 Ruby source
Source code for computer programs	    SPIN 	 Resource file for .NET applications
Source code for computer programs	    STK 	 Resource script files to generate resources for .NET applications
Source code for computer programs	    SWG 	 Racket source
Source code for computer programs	    TCL - TCL source code	 Scilab
Source code for computer programs	    VAP 	 Scheme source
Source code for computer programs	    VB 	 Seed7 source
Source code for computer programs	    VBG 	 Sage Retrieve 4GL Common Area (Main and Amended backup)
Source code for computer programs	    VBP, VIP 	 Sage Retrieve 4GL Database
Source code for computer programs	    VBPROJ 	 Sage Retrieve 4GL File Layouts (Main and Amended backup)
Source code for computer programs	    VCPROJ 	 Sage Retrieve 4GL Instructions
Source code for computer programs	    VDPROJ 	 Sage Retrieve 4GL Report Generator
Source code for computer programs	    XPL 	 Sage Retrieve 4GL Menu
Source code for computer programs	    XQ 	 Sage Retrieve 4GL Program
Source code for computer programs	    XSL 	 Sage Retrieve 4GL Print Layouts (Main and Amended backup)
Source code for computer programs	    Y 	 Sage Retrieve 4GL Screen Layouts (Main and Amended backup)
Spreadsheet	    AB2 	 SWIG source code
Spreadsheet	    AB3 	
Spreadsheet	    AWS 	 Visual Studio Analyzer project
Spreadsheet	    CLF 	 Visual Basic.NET source
Spreadsheet	    CELL 	 Visual Studio compatible project group
Spreadsheet	    CSV 	 Visual Basic project
Spreadsheet	    GSHEET 	 Visual Basic .NET project
Spreadsheet	    numbers 	 Visual C++ project
Spreadsheet	    gnumeric 	 Visual Studio deployment project
Spreadsheet	    ODS 	 XProc script/pipeline
Spreadsheet	    OTS 	 XQuery file
Spreadsheet	    QPW 	 XSLT stylesheet
Spreadsheet	    SDC 	 yacc source
Spreadsheet	    SLK 	
Spreadsheet	    STC 	
Spreadsheet	    SXC 	
Spreadsheet	    TAB 	 Lotus 1-2-3
Spreadsheet	    TXT 	 Abykus worksheet
Spreadsheet	    VC 	 Abykus workbook
Spreadsheet	    WK1 	 Ability Spreadsheet
Spreadsheet	    WK3 	 ThinkFree Calc
Spreadsheet	    WK4 	 Haansoft(Hancom) SpreadSheet software document
Spreadsheet	    WKS 	 Comma-Separated Values
Spreadsheet	    WKS 	 Google Drive Spreadsheet
Spreadsheet	    WQ1 	 An Apple Numbers Spreadsheet file
Spreadsheet	    XLK 	 Gnumeric spreadsheet, a gziped XML file
Spreadsheet	    XLS 	 OpenDocument spreadsheet
Spreadsheet	    XLSB 	 OpenDocument spreadsheet template
Spreadsheet	    XLSM 	 Quattro Pro spreadsheet
Spreadsheet	    XLSX 	 StarOffice StarCalc Spreadsheet
Spreadsheet	    XLR 	 SYLK (SYmbolic LinK)
Spreadsheet	    XLT 	 OpenOffice.org XML (obsolete) Spreadsheet template
Spreadsheet	    XLTM 	 OpenOffice.org XML (obsolete) Spreadsheet
Spreadsheet	    XLW 	 tab delimited columns; also TSV (Tab-Separated Values)
Tabulated data	    TSV 	 Lotus 1-2-3 version 3.0
Tabulated data	    CSV 	 Lotus 1-2-3 version 4.0
Tabulated data	    db 	 Lotus 1-2-3
Tabulated data	    dif 	 Microsoft Works
Video	    AAF 	 Microsoft Excel Macro-enabled workbook
Video	    3GP 	 Office Open XML worksheet sheet
Video	    GIF 	 Microsoft Works version 6.0
Video	    ASF 	 Microsoft Excel worksheet template
Video	    AVCHD 	 Microsoft Excel Macro-enabled worksheet template
Video	    AVI 	 Microsoft Excel worksheet workspace (version 4.0)
Video	    CAM 	
Video	    DAT 	
Video	    DSH	
Video	    FLV 	 Tab-separated values
Video	    M1V MPEG-1 	 Comma-separated values
Video	    M2V MPEG-2 	 databank format; accessible by many econometric applications
Video	    FLA 	 accessible by many spreadsheet applications
Video	    FLR 	
Video	    SOL 	
Video	    M4V 	
Video	    Matroska (*.mkv) 	
Video	    WRAP 	 mostly intended to hold edit decisions and rendering information, but can also contain compressed media essence
Video	    MNG 	 the most common video format for cell phones
Video	    QuickTime (.mov) 	 Animated GIF (simple animation; until recently often avoided because of patent problems)
Video	    MPEG (.mpeg, .mpg, .mpe)	 container (enables any form of compression to be used; MPEG-4 is common; video in ASF-containers is also called Windows Media Video (WMV))
Video	"        MPEG-4 Part 14, shortened ""MP4"" "	 container (a shell, which enables any form of compression to be used)
Video	    MXF 	 video standard data file (automatically created when we attempted to burn as video file on the CD)
Video	    ROQ 	
Video	    NSV 	 Flash video (encoded to run in a flash animation)
Video	    Ogg 	 Video
Video	    RM 	 Video
Video	    SVI 	 Macromedia Flash (for producing)
Video	    SMI 	 (text file which contains scripts extracted from SWF by a free ActionScript decompiler named FLARE)
Video	    SWF 	" Adobe Flash shared object (""Flash cookie"")"
Video	    WMV 	 (file format for videos for iPods and PlayStation Portables developed by Apple)
Video editing, production	    FCP 	 container which enables any form of compression to be used; Sorenson codec is the most common; QTCH is the filetype for cached video and audio streams
Video editing, production	    MSWMM 	
Video editing, production	    PPJ 	
Video editing, production	    IMOVIEPROJ 	 multimedia container (most often used for Sony's PlayStation Portable and Apple's iPod)
Video editing, production	    VEG & VEG-BAK 	
Video editing, production	    SUF 	 Material Exchange Format (standardized wrapper format for audio/visual material developed by SMPTE)
Video editing, production	    WLMP 	 used by Quake 3
Video game data	    TrackMania United/Nations Forever Engine 	 Macromedia Flash (for viewing)
Video game data	        XeX	 Windows Media Video (See ASF)
Video game data	        CHALLENGE.GBX 	
Video game data	        CONSTRUCTIONCAMPAIGN.GBX 	
Video game data	        CONTROLEFFECTMASTER.GBX/CONTROLSTYLE.GBX 	
Video game data	        FIDCACHE.GBX 	 Final Cut Pro project file
Video game data	        GBX 	 Windows Movie Maker project file
Video game data	        REPLAY.GBX 	 Adobe Premiere Pro video editing file
Video game data	    DOOM Engine 	 iMovie project file
Video game data	        DEH 	 Sony Vegas project file
Video game data	        DSG 	 Sony camera configuration file (setup.suf) produced by XDCAM-EX camcorders
Video game data	        LMP 	 Windows Live Movie Maker project file
Video game data	        LMP 	
Video game data	        MUS 	
Video game data	        WAD 	
Video game data	    Quake Engine 	
Video game data	        BSP 	
Video game data	        MAP 	 File formats used by games based on the TrackMania engine.
Video game data	        MDL/MD2/MD3/MD5 	
Video game data	        PAK/PK2 	 (Edited) Challenge files.
Video game data	        PK3/PK4 	 Construction campaignes files.
Video game data	        .dat 	 Menu parts.
Video game data	            sometimes used for general data contained within the .PK3/PK4 files	 Saved game.
Video game data	            .fontdat 	 Other TrackMania items.
Video game data	        .roq 	 Replays of races.
Video game data	        .sav - Savegame format	 File formats used by games based on the DOOM engine.
Video game data	    Unreal Engine 	 DeHackEd files to mutate the game executable (not officially part of the DOOM engine)
Video game data	        U 	 Saved game
Video game data	        UAX 	 A lump is an entry in a DOOM wad.
Video game data	        UMX 	 Saved demo recording
Video game data	        UMX 	 Music file (usually contained within a WAD file)
Video game data	        UNR 	 Data storage (contains music, maps, and textures)
Video game data	        UPK 	 File formats used by games based on the Quake engine.
Video game data	        USX 	 (For Binary space partitioning) compiled map format
Video game data	        UT2 	 Raw map format used by editors like GtkRadiant or QuArK
Video game data	        UT3 	 Model for an item used in the game
Video game data	        UTX 	 Data storage
Video game data	        UXX 	 used by the Quake II, Quake III Arena and Quake 4 game engines, respectively, to store game data, textures etc. They are actually .zip files.
Video game data	    Duke Nukem 3D Engine 	" not specific file type, often generic extension for ""data"" files for a variety of applications"
Video game data	        DMO 	
Video game data	        GRP 	 a .dat file used for formatting game fonts
Video game data	        MAP 	 Video format
Video game data	    Diablo Engine 	
Video game data	        SV 	 File formats used by games based on the Unreal engine.
Video game data	        ITM 	 Unreal script format
Video game data	    Real Virtuality Engine 	 Animations format for Unreal Engine 2
Video game data	        SQF 	 Map format for Unreal Tournament
Video game data	        SQM 	 Music format for Unreal Engine 1
Video game data	        PBO 	 Map format for Unreal
Video game data	        LIP 	 Package format for cooked content in Unreal Engine 3
Video game data	    Other Formats	 Sound format for Unreal Engine 1 and Unreal Engine 2
Video game data	        B 	 Map format for Unreal Tournament 2003 and Unreal Tournament 2004
Video game data	        BOL 	 Map format for Unreal Tournament 3
Video game data	        DBPF 	 Texture format for Unreal Engine 1 and Unreal Engine 2
Video game data	        HE0, HE2, HE4 HE games File	 Cache format. These are files that client downloaded from server (which can be converted to regular formats)
Video game data	        GCF 	 File formats used by games based on the Duke Nukem 3D engine.
Video game data	        IMG 	 Save game
Video game data	        MAP 	 Data storage
Video game data	        OEC 	 Map (usually constructed with BUILD.EXE)
Video game data	        P3D 	 File formats used by Diablo by Blizzard Entertainment.
Video game data	        POD 	 Save Game
Video game data	        REP 	 Item File
Video game data	        Simcity 4, DBPF (.dat, .SC4Lot, .SC4Model) 	 File formats used by Bohemia Interactive. Operation:Flashpoint, ARMA 2, VBS2
Video game data	        SMZIP 	 Format used for general editing
Video game data	        VVVVVV - format used by VVVVVV	 Format used for mission files
Video game data		 Binarized file used for compiled models
Video game data	Video game storage media	 Format that is created from WAV files to create in-game accurate lip-synch for character animations.
Video game data		
Video game data	"List of the most common filename extensions used when a game's ROM image or storage medium is copied from an original ROM device to an external memory such as hard disk for back up purposes or for making the game playable with an emulator. In the case of cartridge-based software, if the platform specific extension is not used then filename extensions "".rom"" or "".bin"" are usually used to clarify that the file contains a copy of a content of a ROM. ROM, disk or tape images usually do not consist of a single file or ROM, rather an entire file or ROM structure contained within a single file on the backup medium.[8]"	 used for Grand Theft Auto saved game files
Video game data		 used for levels on Poing!PC
Video game data	    JAG,J64 	 The Sims 2, DBPF, Package
Video game data	    BIN 	
Video game data	    GCM 	 format used by the Steam content management system for file archives.
Video game data	    NDS 	 format used by Renderware-based Grand Theft Auto games for data storage
Video game data	    GB 	 format used by Halo: Combat Evolved for archive compression, Doom³, and various other games
Video game data		 format used by OE-Cake for scene data storage.
Video game data	        GBC 	 format for panda3d by Disney.
Video game data	        GBA 	 format used by Terminal Reality
Video game data		 used by Blizzard Entertainment for scenario replays in StarCraft.
Video game data	    GBA 	 All game plugins use this format, commonly with different file extensions
Video game data		 ZIP-based package for Stepmania songs, themes and announcer packs.
Video game data	        SAV 	7
Video game data	        SGM 	
Video game data		
Video game data	    N64, V64, Z64, U64, USA, JAP, PAL, EUR, BIN 	
Video game data		
Video game data	        PJ 	
Video game data		 Atari Jaguar (.jag, .j64)
Video game data	    NES 	 Wii (.bin)
Video game data		 GameCube (.gcm)
Video game data	        FDS 	 Nintendo DS (.nds)
Video game data	        JST 	 Game Boy (.gb) (this applies to the original Game Boy and the Game Boy Color)
Video game data	        FC? 	
Video game data		 Game Boy Color (.gbc)
Video game data	    GG 	 Game Boy Advance (.gba)
Video game data	    SMS 	
Video game data	    SMD,BIN 	 Game Boy Advance (.gba)
Video game data	    SMC,078,SFC 	
Video game data		 Game Boy Advance Saved Data Files (.sav)
Video game data	        FIG 	 Visual Boy Advance Save States (.sgm)
Video game data	        SRM 	
Video game data	        ZST 	 Nintendo 64 (.n64, .v64, .z64, .u64, .usa, .jap, .pal, .eur, .bin)
Video game data	        FRZ 	
Video game data		 Project 64 Save States (.pj)
Video game data	    PCE 	
Video game data	    NPC 	 Nintendo Entertainment System (.nes)
Video game data	    TZX 	
Video game data		 Famicom Disk System (.fds)
Video game data	        TAP (for tape images without copy protection)	 Jnes Save States (.jst)
Video game data	        Z80,SNA 	 FCEUX Save States (.fc#, where # is any character, usually a number)
Video game data	        DSK 	
Video game data		 Sega Game Gear (.gg)
Video game data	    TAP 	 Sega Master System (.sms)
Video game data		 Mega Drive/Sega Genesis (.smd or .bin)
Video game data	        T64 	 Super NES (.smc, .078, or .sfc) (.078 is for split ROMs, which are rare)
Video game data	        D64 	
Video game data	        CRT 	 Super Famicom (Japanese releases are rarely .fig, above extensions are more common)
Video game data		 Super NES Saved Data Files (.srm)
Video game data	    ADF 	 ZSNES Save States (.zst, .zs1-.zs9, .z10-.z99)
Video game data		 Snes9X Save States (.frz, .000-.008)
Video game data	        ADZ 	
Video game data	        DMS 	 TurboGrafx-16/PC Engine (.pce)
Virtual machines	Microsoft Virtual PC, Virtual Server	
Virtual machines		
Virtual machines	    VFD 	 (for snapshots of the emulator RAM)
Virtual machines	    VHD 	 (for disk images)
Virtual machines	    VUD 	
Virtual machines	    VMC 	 Commodore 64 (.tap) (for tape images including copy protection)
Virtual machines	EMC VMware ESX, GSX, Workstation, Player	 (for disk images)
Virtual machines	    LOG 	
Virtual machines	    VMDK, DSK 	 Amiga (.adf) (for 880K diskette images)
Virtual machines	    NVRAM 	
Virtual machines	    VMEM 	 GZip-compressed version of the above.
Virtual machines	    VMSD 	 Disk Masher System, previously used as a disk-archiving system native to the Amiga, also supported by emulators.
Virtual machines	    VMSN 	
Virtual machines	    VMSS,STD 	
Virtual machines	    VMTM 	
Virtual machines	    VMX,CFG 	
Virtual machines	    VMXF 	 Virtual Floppy Disk (.vfd)
Virtual machines	Virtualbox	 Virtual Undo Disk (.vud)
Virtual machines	    VDI 	 Virtual Machine Saved State (.vsv)
Parallels Workstation	    HDD 	 Virtual Machine Disk (.vmdk, .dsk)
Parallels Workstation	    PVS 	 Virtual Machine BIOS (.nvram)
Parallels Workstation	    SAV 	 Virtual Machine paging file (.vmem)
Qemu	    COW - Copy-on-write	 Virtual Machine team data (.vmtm)
Qemu	    QCOW - QEMU copy-on-write Qcow	 Virtual Machine configuration (.vmx, .cfg)
Qemu	    QCOW2 - QEMU copy-on-write - version 2 Qcow	 Virtual Machine team configuration (.vmxf)
Qemu	    QED - QEMU enhanced disk format	
Webpage	    Static	
Webpage	        dtd, Document Type Definition (standard), MUST be public and free	
Webpage	        XML 	
Webpage	        HTML 	
Webpage	        XHTML 	 Virtual Machine hard disk (.hdd)
Webpage	        MHTML 	 Virtual Machine preferences/configuration (.pvs)
Webpage	        MAF 	 Virtual Machine saved state (.sav)
Webpage	    Dynamically generated	
Webpage	        ASP 	
Webpage	        ASPX 	
Webpage	        ADP 	
Webpage	        BML 	
Webpage	        CFM 	
Webpage	        CGI 	
Webpage	        iHTML 	
Webpage	        JSP 	
Webpage	        Lasso 	
Webpage	        PL 	
Webpage	        PHP 	
Webpage	        RNA 	 (.xml) 
Webpage	        R 	 (.html, .htm) 
Webpage	        RNX 	 (.xhtml, .xht) 
Webpage	        SSI 	 (.mht, .mhtml) 
Webpage	        SSI 	 (.maff) — web archive based on ZIP
XML, markup language, other web standards-based file formats	    Atom 	 AOLserver Dynamic Page
XML, markup language, other web standards-based file formats	    EML 	 (.bml) 
XML, markup language, other web standards-based file formats	    JSON-LD 	 (.cfm) 
XML, markup language, other web standards-based file formats	    Metalink 	 (.cgi)
XML, markup language, other web standards-based file formats	    RSS 	 (.ihtml) 
XML, markup language, other web standards-based file formats	    Markdown 	 (.jsp) JavaServer Pages
XML, markup language, other web standards-based file formats	    Shuttle 	 (.las, .lasso, .lassoapp) — A file created or served with the Lasso Programming Language
		 LSMaker script file (program using layered .jpg to create special effects; specifically designed to render lightsabers from the Star Wars universe) (.lsm)
	Cursors	 AU OER TOOL, Open Educational Resource editor
		 Used for running MS-DOS programs under Windows
	    ANI 	" So called ""portable"" SPSS files, readable by PSPP"
	    CUR 	
	    Smes 	 public key file generated from some private key file by ssh-keygen or puttygen, suitable for publishing.[10][11][12]
		 Compressed file to exchange media elements with PSALMO
		 File containing RISE generated information model evolution
		
Financial records	    MYO 	 Virtual encrypted disk container,created by TrueCrypt
Financial records	    MYOB 	 TopicCrunch SEO Project file holding keywords, domain and search engine settings (ASCII);
Financial records	    TAX 	 Character file from The Only Sheet
Financial records	    YNAB 	 Temporary file
		 INI format file, used by Internet Explorer to save Favorites
		 Extensible LADAR Format
		 My Heritage Family Tree
		 Assisted contact lists file format, based on xml and used in kindergartens and schools
		
		
		
		 Animated Cursor
		 Cursor file
		 Hawk's Dock configuration file
		
		
		
		 MYOB Limited (Windows) File
		 MYOB Limited (Mac) File
